,0,1
tt3576728,"['Adewale Akinnuoye-Agbaje', 'Ian McShane', 'China Anne McClain', 'Thomas Ian Nicholas', 'Michael Gross', 'Cynthia Kaye McWilliams', 'Jacob Latimore', 'Fred Tatasciore', 'Jon Curry', 'Mick Wingert', 'Dave B. Mitchell', 'Al Rodrigo', 'Andre Robinson', 'Sage Ryan', 'Quinton Flynn']","['nm0015382', 'nm0574534', 'nm1942207', 'nm0005272', 'nm0343447', 'nm1983843', 'nm3632976', 'nm0851317', 'nm0193087', 'nm1964186', 'nm2022559', 'nm0734989', 'nm4356347', 'nm2744955', 'nm0283594']"
tt2231253,"['Jason Statham', 'Michael Angarano', 'Dominik Garcia', 'Hope Davis', 'Milo Ventimiglia', 'Max Casella', 'Stanley Tucci', 'Sofía Vergara', 'Jason Alexander', 'Anne Heche', 'Chris Browning', 'Matthew Willig', 'François Vincentelli', 'Davenia McFadden', 'Michael Papajohn']","['nm0005458', 'nm0029400', 'nm0306572', 'nm0204706', 'nm0893257', 'nm0143295', 'nm0001804', 'nm0005527', 'nm0004517', 'nm0000162', 'nm0115152', 'nm2200632', 'nm0898798', 'nm0568672', 'nm0660244']"
tt2814362,"['Sam Neill', 'Tim Roth', 'Fisher Stevens', 'Thomas Kretschmann', 'Gérard Depardieu', 'Jemima West', 'Anthony Higgins', 'Nicholas Gleaves', 'Richard Dillane', 'Martin Jarvis', 'Antonio de la Torre', 'Benn Northover', 'Jason Barry', 'Bruce Mackinnon', 'Steven Elder']","['nm0000554', 'nm0000619', 'nm0001770', 'nm0470981', 'nm0000367', 'nm0922136', 'nm0001891', 'nm0322366', 'nm0226819', 'nm0419089', 'nm0209409', 'nm2767678', 'nm0058029', 'nm1377178', 'nm0253097']"
tt2126235,"['Nicholas Hoult', 'Felicity Jones', 'Anthony Hopkins', 'Ben Kingsley', 'Marwan Kenzari', 'Aleksandar Jovanovic', 'Christian Rubeck', 'Erdal Yildiz', 'Clemens Schick', 'Johnny Palmiero', 'Ben Hecker', 'Joachim Król', 'Markus Andreas Klauk', 'Michael Epp', 'Christina Hecke']","['nm0396558', 'nm0428065', 'nm0000164', 'nm0001426', 'nm3092471', 'nm0431235', 'nm1554995', 'nm0947989', 'nm0771332', 'nm1614665', 'nm0373031', 'nm0473166', 'nm0458387', 'nm1981574', 'nm2322467']"
tt2848292,"['Anna Kendrick', 'Rebel Wilson', 'Hailee Steinfeld', 'Brittany Snow', 'Skylar Astin', 'Adam Devine', 'Katey Sagal', 'Anna Camp', 'Ben Platt', 'Alexis Knapp', 'Hana Mae Lee', 'Ester Dean', 'Chrissie Fit', 'Birgitte Hjort Sørensen', 'Flula Borg']","['nm0447695', 'nm2313103', 'nm2794962', 'nm0811242', 'nm2799457', 'nm2796745', 'nm0005408', 'nm2319871', 'nm4805317', 'nm3625065', 'nm2443438', 'nm3637636', 'nm2610425', 'nm2171898', 'nm2887579']"
tt6781982,"['Kevin Hart', 'Tiffany Haddish', 'Rob Riggle', 'Romany Malco', 'Taran Killam', 'Megalyn Echikunwoke', 'Al Madrigal', 'Mary Lynn Rajskub', 'Keith David', 'Anne Winters', 'Fat Joe', 'Ben Schwartz', 'Yvonne Orji', 'Bresha Webb', 'Jeff Rose']","['nm0366389', 'nm1840504', 'nm1443527', 'nm0539082', 'nm0453115', 'nm0248461', 'nm1371339', 'nm0707476', 'nm0202966', 'nm3453476', 'nm0196117', 'nm2355635', 'nm4772366', 'nm2620667', 'nm0741461']"
tt2702724,"['Melissa McCarthy', 'Kristen Bell', 'Peter Dinklage', 'Ella Anderson', 'Tyler Labine', 'Kathy Bates', 'Cecily Strong', 'Mary Sohn', 'Kristen Schaal', 'Eva Peterson', 'Timothy Simons', 'Aleandra Newcomb', 'Annie Mumolo', 'Presley Coley', 'Dax Shepard']","['nm0565250', 'nm0068338', 'nm0227759', 'nm3993221', 'nm0479527', 'nm0000870', 'nm5198446', 'nm2923159', 'nm1102891', 'nm7265344', 'nm3985937', 'nm5306138', 'nm1754239', 'nm7290043', 'nm1009277']"
tt5439796,"['Farrah Mackenzie', 'Channing Tatum', ""Jim O'Heir"", 'Riley Keough', 'Rebecca Koon', 'Katie Holmes', 'Boden Johnston', 'Sutton Johnston', 'David Denman', 'Charles Halford', 'Adam Driver', 'Seth MacFarlane', 'Alex Ross', 'Tom Archdeacon', 'Eric Perez']","['nm5008863', 'nm1475594', 'nm0641389', 'nm2142336', 'nm0465572', 'nm0005017', 'nm8529555', 'nm8529562', 'nm0219292', 'nm0355155', 'nm3485845', 'nm0532235', 'nm6464801', 'nm1794323', 'nm5069627']"
tt4136084,"['Meryl Streep', 'Hugh Grant', 'Simon Helberg', 'Rebecca Ferguson', 'Nina Arianda', 'Stanley Townsend', 'Allan Corduner', 'Christian McKay', 'David Haig', 'John Sessions', 'Brid Brennan', 'John Kavanagh', 'Pat Starr', 'Maggie Steed', 'Thelma Barlow']","['nm0000658', 'nm0000424', 'nm0374865', 'nm0272581', 'nm3616206', 'nm0870199', 'nm0179680', 'nm1605114', 'nm0354069', 'nm0785938', 'nm0107261', 'nm0442559', 'nm0823575', 'nm0824353', 'nm0055289']"
tt1398426,"[""O'Shea Jackson Jr."", 'Corey Hawkins', 'Jason Mitchell', 'Neil Brown Jr.', 'Aldis Hodge', 'Marlon Yates Jr.', 'R. Marcos Taylor', 'Carra Patterson', 'Alexandra Shipp', 'Paul Giamatti', 'Elena Goode', 'Keith Powers', 'Joshua Brockington', 'Sheldon A. Smith', 'LaKeith Stanfield']","['nm6578009', 'nm3659660', 'nm4207146', 'nm0112932', 'nm0388038', 'nm5418987', 'nm3976974', 'nm3842417', 'nm3381295', 'nm0316079', 'nm1477213', 'nm5469428', 'nm6848028', 'nm3768314', 'nm3147751']"
tt3564472,"['Regina Hall', 'Queen Latifah', 'Jada Pinkett Smith', 'Tiffany Haddish', 'Larenz Tate', 'Mike Colter', 'Kate Walsh', 'Kofi Siriboe', 'Lara Grice', 'Deborah Ayorinde', 'Janeline Hayes', 'Wild Wayne', 'Sunny Hostin', 'Nick Mundy', 'Ricky Wayne']","['nm0356021', 'nm0001451', 'nm0000586', 'nm1840504', 'nm0005478', 'nm1591496', 'nm0005532', 'nm2492243', 'nm1305056', 'nm3831822', 'nm1699378', 'nm4614637', 'nm2641639', 'nm0612780', 'nm2052217']"
tt6359956,"['Mila Kunis', 'Kristen Bell', 'Kathryn Hahn', 'Christine Baranski', 'Susan Sarandon', 'Cheryl Hines', 'Jay Hernandez', 'Justin Hartley', 'Peter Gallagher', 'Oona Laurence', 'Emjay Anthony', 'Lyle Brocato', 'Wanda Sykes', 'Christina Applegate', 'Cade Mansfield Cooksey']","['nm0005109', 'nm0068338', 'nm1063517', 'nm0004724', 'nm0000215', 'nm0385644', 'nm0379596', 'nm1261997', 'nm0001251', 'nm4802218', 'nm3492402', 'nm1736154', 'nm0843100', 'nm0000775', 'nm5467182']"
tt1702439,"['Julianne Hough', 'Irene Ziegler', 'Jon Kohler', 'Tim Parati', 'David Lyons', 'Josh Duhamel', 'Giulia Pagano', 'Juan Piedrahita', 'Red West', 'Noah Lomax', 'Mimi Kirkland', 'Robin Mullins', 'Jasper Grey', 'Tora Hallström', 'Wendy Wilmot']","['nm2584600', 'nm0954529', 'nm0463279', 'nm0660986', 'nm2256017', 'nm0241049', 'nm0656045', 'nm0682138', 'nm0922307', 'nm3470683', 'nm5122514', 'nm0612437', 'nm3514006', 'nm2918317', 'nm5493553']"
tt1596363,"['Ryan Gosling', 'Rudy Eisenzopf', 'Casey Groves', 'Charlie Talbert', 'Harold Gervais', 'Maria Frangos', 'Christian Bale', 'Hunter Burke', 'Bernard Hocke', 'Shauna Rappold', 'Brandon Stacy', 'Aiden Flowers', 'Peter Epstein', 'Anthony Marble', 'Silas Cooper']","['nm0331516', 'nm5647921', 'nm2517511', 'nm0847857', 'nm4000521', 'nm8770973', 'nm0000288', 'nm3363398', 'nm0387900', 'nm2754773', 'nm1975871', 'nm5583008', 'nm0258523', 'nm0545008', 'nm0178385']"
tt1698641,"['Steve Carell', 'Jennifer Garner', 'Ed Oxenbould', 'Dylan Minnette', 'Kerris Dorsey', 'Elise Vargas', 'Zoey Vargas', 'Sidney Fullmer', 'Bella Thorne', 'Megan Mullally', 'Mekai Curtis', 'Lincoln Melcher', 'Reese Hartwig', 'Martha Hackett', 'Mary Mouser']","['nm0136797', 'nm0004950', 'nm4590837', 'nm1910255', 'nm1748388', 'nm5746224', 'nm5746225', 'nm5605786', 'nm2254074', 'nm0005259', 'nm5602074', 'nm5576756', 'nm3419119', 'nm0352485', 'nm1597268']"
tt1204975,"['Michael Douglas', 'Robert De Niro', 'Morgan Freeman', 'Kevin Kline', 'Mary Steenburgen', 'Jerry Ferrara', 'Romany Malco', 'Roger Bart', 'Joanna Gleason', 'Michael Ealy', 'Bre Blair', 'April Billingsley', 'Stephen Scott Scarpulla', 'Andrea Moore', 'Noah Harden']","['nm0000140', 'nm0000134', 'nm0000151', 'nm0000177', 'nm0005460', 'nm1483196', 'nm0539082', 'nm0058372', 'nm0322306', 'nm1013003', 'nm0086205', 'nm1548188', 'nm2458673', 'nm3244413', 'nm3904067']"
tt2854926,"['Ed Helms', 'Lil Rel Howery', 'Jon Hamm', 'Annabelle Wallis', 'Jake Johnson', 'Isla Fisher', 'Hannibal Buress', 'Nora Dunn', 'Steve Berg', 'Jeremy Renner', 'Leslie Bibb', 'Rashida Jones', 'Indiana Sifuentes', 'Trayce Malachi', 'Jock McKissic']","['nm1159180', 'nm2577076', 'nm0358316', 'nm1834115', 'nm2159926', 'nm0279545', 'nm2868110', 'nm0004887', 'nm2074421', 'nm0719637', 'nm0004753', 'nm0429069', 'nm5866202', 'nm7062993', 'nm6220255']"
tt1250777,"['Aaron Taylor-Johnson', 'Garrett M. Brown', 'Evan Peters', 'Deborah Twiss', 'Lyndsy Fonseca', 'Sophie Wu', 'Elizabeth McGovern', 'Christopher Mintz-Plasse', ""Stu 'Large' Riley"", 'Johnny Hopkins', 'Ohene Cornelius', 'Mark Strong', 'Michael Rispoli', 'Corey Johnson', 'Kenneth Simmons']","['nm1093951', 'nm0113595', 'nm1404239', 'nm0878597', 'nm0960912', 'nm2348343', 'nm0001527', 'nm2395586', 'nm0727176', 'nm2880491', 'nm2711766', 'nm0835016', 'nm0728346', 'nm0424819', 'nm0799816']"
tt1622547,"['Jesse Eisenberg', 'Danny McBride', 'Aziz Ansari', 'Nick Swardson', 'Dilshad Vadsaria', 'Michael Peña', 'Bianca Kajlich', 'Fred Ward', 'Sam Johnston', 'Jack Foley', 'Elizabeth Shapiro', 'Brett Gelman', 'Paul Tierney', 'Staci Lynn Fletcher', 'Gary Brichetto']","['nm0251986', 'nm1144419', 'nm2106637', 'nm0841910', 'nm2115111', 'nm0671567', 'nm0435323', 'nm0911542', 'nm3820849', 'nm4019015', 'nm2032481', 'nm1443368', 'nm4000993', 'nm1261008', 'nm0108551']"
tt2172934,"['Kevin Costner', 'Amber Heard', 'Hailee Steinfeld', 'Connie Nielsen', 'Tómas Lemarquis', 'Richard Sammel', 'Marc Andréoni', 'Bruno Ricci', 'Jonas Bloquet', 'Eriq Ebouaney', 'Joakhim Sigue', 'Alison Valence', 'Big John', 'Michaël Vander-Meiren', 'Paolo Calia']","['nm0000126', 'nm1720028', 'nm2794962', 'nm0001567', 'nm1319365', 'nm0759898', 'nm0029272', 'nm0723198', 'nm2997552', 'nm0248254', 'nm6283377', 'nm6070403', 'nm0424137', 'nm2457148', 'nm6283378']"
tt1650554,"['Aaron Taylor-Johnson', 'Chloë Grace Moretz', 'Morris Chestnut', 'Claudia Lee', 'Amy Anzel', 'Clark Duke', 'Augustus Prew', 'Mary Kitchen', 'Donald Faison', 'Matt Steinberg', 'Steven Mackintosh', 'Monica Dolan', 'Garrett M. Brown', 'Lyndsy Fonseca', 'Christopher Mintz-Plasse']","['nm1093951', 'nm1631269', 'nm0004820', 'nm4932304', 'nm0031750', 'nm0241173', 'nm1167083', 'nm2050714', 'nm0265668', 'nm2491398', 'nm0533599', 'nm0230826', 'nm0113595', 'nm0960912', 'nm2395586']"
tt0365907,"['Liam Neeson', 'Maurice Compte', 'Patrick McDade', 'Luciano Acuna Jr.', 'Hans Marrero', 'Laura Birn', 'David Harbour', 'Adam David Thompson', 'Boyd Holbrook', 'Kim Rosen', 'Dan Stevens', 'Eric Nelsen', 'Jon Goracy', 'Razane Jammal', 'Stephanie Andujar']","['nm0000553', 'nm0173997', 'nm0567370', 'nm5729373', 'nm3450086', 'nm1285342', 'nm1092086', 'nm4311436', 'nm2933542', 'nm4611976', 'nm1405398', 'nm2235173', 'nm2455423', 'nm3943919', 'nm2837910']"
tt1273678,"['Jackie Chan', 'Amber Valletta', 'Madeline Carroll', 'Will Shadley', 'Alina Foley', 'Magnús Scheving', 'Billy Ray Cyrus', 'George Lopez', 'Katherine Boecher', 'Mia Stallard', 'Maverick McWilliams', 'Quinn Mason', 'Margaret Murphy', 'Esodie Geiger', 'Arron Shiver']","['nm0000329', 'nm0005520', 'nm1630992', 'nm2624166', 'nm2875237', 'nm1551787', 'nm0004854', 'nm0520064', 'nm0091136', 'nm1904886', 'nm3173537', 'nm3176124', 'nm3383662', 'nm0311901', 'nm1377287']"
tt1430612,"['Paul Walker', 'David Belle', 'RZA', 'Goûchy Boy', 'Catalina Denis', 'Ayisha Issa', 'Carlo Rota', 'Andreas Apergis', 'Richard Zeman', 'Robert Maillet', 'Bruce Ramsay', 'Frank Fontaine', 'Chimwemwe Miller', 'Andy Bradshaw', 'Ryan Trudeau']","['nm0908094', 'nm1042642', 'nm0753526', 'nm0101563', 'nm2706850', 'nm2903364', 'nm0744690', 'nm0032001', 'nm0069822', 'nm0537631', 'nm0708873', 'nm0284804', 'nm0588078', 'nm0103462', 'nm5634860']"
tt3316948,"['Jesse Eisenberg', 'Kristen Stewart', 'Topher Grace', 'Connie Britton', 'Walton Goggins', 'John Leguizamo', 'Bill Pullman', 'Tony Hale', 'Stuart Greer', 'Michael Papajohn', 'Monique Ganderton', 'Nash Edgerton', ""Paul Andrew O'Connor"", 'Freddie Poole', 'Ilram Choi']","['nm0251986', 'nm0829576', 'nm0333410', 'nm0110168', 'nm0324658', 'nm0000491', 'nm0000597', 'nm0355024', 'nm0339489', 'nm0660244', 'nm1244650', 'nm0003482', 'nm4217782', 'nm1336664', 'nm1271475']"
tt1374989,"['Lily James', 'Sam Riley', 'Bella Heathcote', 'Ellie Bamber', 'Millie Brady', 'Suki Waterhouse', 'Douglas Booth', 'Sally Phillips', 'Charles Dance', 'Jack Huston', 'Lena Headey', 'Matt Smith', 'Emma Greenwell', 'Eva Bell', 'Aisling Loftus']","['nm4141252', 'nm0727165', 'nm2757333', 'nm5166444', 'nm6351089', 'nm4025229', 'nm3150488', 'nm0680766', 'nm0001097', 'nm1658935', 'nm0372176', 'nm1741002', 'nm4563896', 'nm7053150', 'nm1528026']"
tt1018765,"['Sandra Bullock', 'Billy Bob Thornton', 'Anthony Mackie', 'Joaquim de Almeida', 'Ann Dowd', 'Scoot McNairy', 'Zoe Kazan', 'Dominic Flores', 'Reynaldo Pacheco', 'Louis Arcella', 'Octavio Gómez Berríos', 'Luis Chávez', 'Azucena Diaz', 'Damian Delgado', 'Nina Leon']","['nm0000113', 'nm0000671', 'nm1107001', 'nm0021835', 'nm0235652', 'nm1058940', 'nm1443740', 'nm0282948', 'nm3719463', 'nm1653110', 'nm0351218', 'nm0161670', 'nm7668788', 'nm7155980', 'nm3560022']"
tt1710396,"['Queen Latifah', 'Dolly Parton', 'Keke Palmer', 'Jeremy Jordan', 'Dexter Darden', 'Courtney B. Vance', 'Jesse L. Martin', 'Kirk Franklin', 'Angela Grovey', 'Andy Karl', 'Dequina Moore', 'Kris Kristofferson', 'Paul Woolfolk', 'Francis Jue', 'Roy Huang']","['nm0001451', 'nm0000573', 'nm1551130', 'nm2921091', 'nm2766708', 'nm0005524', 'nm0552509', 'nm0004938', 'nm3406871', 'nm2803471', 'nm1293842', 'nm0001434', 'nm3217485', 'nm0992557', 'nm2739969']"
tt1521197,"['Rhys Ifans', 'Vanessa Redgrave', 'Sebastian Armesto', 'Rafe Spall', 'David Thewlis', 'Edward Hogg', 'Xavier Samuel', 'Sam Reid', 'Jamie Campbell Bower', 'Joely Richardson', 'Paolo De Vita', 'Trystan Gravelle', 'Robert Emms', 'Tony Way', 'Julian Bleach']","['nm0406975', 'nm0000603', 'nm0273797', 'nm1245863', 'nm0000667', 'nm1296102', 'nm1882152', 'nm2730580', 'nm2570429', 'nm0000613', 'nm0212204', 'nm1571439', 'nm3016166', 'nm0915453', 'nm0088045']"
tt1219289,"['Bradley Cooper', 'Robert De Niro', 'Abbie Cornish', 'Andrew Howard', 'Anna Friel', 'Johnny Whitworth', 'Tomas Arana', 'Robert John Burke', 'Darren Goldstein', 'Ned Eisenberg', 'T.V. Carpio', 'Richard Bekins', 'Patricia Kalember', 'Cindy Katz', 'Brian Anthony Wilson']","['nm0177896', 'nm0000134', 'nm0180411', 'nm0397110', 'nm0295484', 'nm0926615', 'nm0032962', 'nm0121559', 'nm1622660', 'nm0251999', 'nm1410258', 'nm0063592', 'nm0435678', 'nm0441654', 'nm0933096']"
tt2241351,"['George Clooney', 'Julia Roberts', ""Jack O'Connell"", 'Dominic West', 'Caitriona Balfe', 'Giancarlo Esposito', 'Christopher Denham', 'Lenny Venito', 'Chris Bauer', 'Dennis Boutsikaris', 'Emily Meade', 'Condola Rashad', 'Aaron Yoo', 'Carsey Walker Jr.', 'Grant Rosenmeyer']","['nm0000123', 'nm0000210', 'nm1925239', 'nm0922035', 'nm1495520', 'nm0002064', 'nm1706832', 'nm0893120', 'nm0061777', 'nm0100381', 'nm2007030', 'nm3568698', 'nm1683094', 'nm1563930', 'nm0742655']"
tt1517489,"['Jessica Alba', 'Joel McHale', 'Rowan Blanchard', 'Mason Cook', 'Jeremy Piven', 'Alexa PenaVega', 'Daryl Sabara', 'Danny Trejo', 'Belle Solorzano', 'Genny Solorzano', 'Ricky Gervais', 'Elmo', 'Jett Good', 'Chuck Cureau', 'Albert Im']","['nm0004695', 'nm0570364', 'nm3688576', 'nm3303074', 'nm0005315', 'nm0891786', 'nm0754512', 'nm0001803', 'nm4558942', 'nm4558976', 'nm0315041', 'nm3422053', 'nm4144570', 'nm0192589', 'nm4471833']"
tt0795351,"['Renée Zellweger', 'Jodelle Ferland', 'Ian McShane', 'Bradley Cooper', 'Callum Keith Rennie', 'Adrian Lester', ""Kerry O'Malley"", 'Cynthia Stevenson', 'Alexander Conti', 'Philip Cabrita', 'Vanesa Tomasino', 'Mary Black', ""Domenico D'Ambrosio"", 'Benita Ha', 'J. Winston Carroll']","['nm0000250', 'nm0272706', 'nm0574534', 'nm0177896', 'nm0719678', 'nm0504412', 'nm0641747', 'nm0828906', 'nm1265503', 'nm2074440', 'nm1500694', 'nm0085420', 'nm0195089', 'nm0351699', 'nm0140837']"
tt1974420,"['Steve Tom', 'Paul Sorvino', 'Peter Mackenzie', 'Ivar Brogger', 'Dan Desmond', 'Alden Ehrenreich', 'Matthew Broderick', 'Candice Bergen', 'Martin Sheen', 'Hart Bochner', 'Karl Florine', 'Annette Bening', 'Lily Collins', 'Madisyn Ritland', 'Louise Linton']","['nm0003493', 'nm0000649', 'nm0533380', 'nm0111179', 'nm0221430', 'nm2403277', 'nm0000111', 'nm0000298', 'nm0000640', 'nm0000952', 'nm1646986', 'nm0000906', 'nm2934314', 'nm6285184', 'nm2325602']"
tt1598822,"['Michelle Pfeiffer', 'Zac Efron', 'Charlotte Marshall-Fricker', 'Fiona Choi', 'Mary Marguerite Keane', 'Michael Mandell', 'Patrick Reale', 'Robert De Niro', 'Halle Berry', 'Cary Elwes', 'Alyssa Milano', 'Common', 'Barbara Marshall', 'Jessica Biel', 'Seth Meyers']","['nm0000201', 'nm1374980', 'nm1004662', 'nm1934381', 'nm4794890', 'nm2700015', 'nm2082636', 'nm0000134', 'nm0000932', 'nm0000144', 'nm0000192', 'nm0996669', 'nm0550764', 'nm0004754', 'nm1024878']"
tt1711018,"['Eric Jay Beck', 'April Matson', 'Akeem Smith', 'Greg Cipes', 'Maya Hazen', 'Elisha Skorman', 'Heidi Mueller', 'Rob Kirkland', 'McKenzie Westmore', 'Ian Bohen', 'Stefanie Kym', 'Maria Olsen', 'Maynard James Keenan', 'Mark Hengst', 'Kieron Elliott']","['nm1896086', 'nm1642105', 'nm1576004', 'nm0996651', 'nm1728497', 'nm1801474', 'nm1430852', 'nm1932997', 'nm0922877', 'nm0092026', 'nm4032050', 'nm1864017', 'nm0444665', 'nm1936317', 'nm1795362']"
tt1212450,"['Shia LaBeouf', 'Tom Hardy', 'Jason Clarke', 'Guy Pearce', 'Jessica Chastain', 'Mia Wasikowska', 'Dane DeHaan', 'Chris McGarry', 'Tim Tolin', 'Gary Oldman', 'Lew Temple', 'Marcus Hester', 'Bill Camp', 'Alex Van', 'Noah Taylor']","['nm0479471', 'nm0362766', 'nm0164809', 'nm0001602', 'nm1567113', 'nm1985859', 'nm2851530', 'nm1510136', 'nm4792916', 'nm0000198', 'nm0854702', 'nm0381681', 'nm0131966', 'nm0888391', 'nm0852965']"
tt1972779,"['Michelle Monaghan', 'James Marsden', 'Luke Bracey', 'Liana Liberato', 'Gerald McRaney', 'Caroline Goodall', 'Clarke Peters', 'Sebastian Arcelus', 'Jon Tenney', 'Sean Bridgers', 'Rob Mello', 'Hunter Burke', 'Robby Rasmussen', 'Caroline Hebert', 'Ian Nelson']","['nm1157358', 'nm0005188', 'nm3478396', 'nm1882929', 'nm0574468', 'nm0328751', 'nm0676370', 'nm1278376', 'nm0855103', 'nm0108703', 'nm2513232', 'nm3363398', 'nm6020738', 'nm5386838', 'nm4122775']"
tt1486192,"['John Cusack', 'Luke Evans', 'Alice Eve', 'Brendan Gleeson', 'Kevin McNally', 'Oliver Jackson-Cohen', 'Jimmy Yuill', 'Sam Hazeldine', 'Pam Ferris', 'Brendan Coyle', 'Adrian Rawlins', 'Aidan Feore', 'Dave Legeno', 'Michael Cronin', 'Michael Poole']","['nm0000131', 'nm1812656', 'nm1404408', 'nm0322407', 'nm0573618', 'nm2719825', 'nm0950788', 'nm1486831', 'nm0274913', 'nm0185354', 'nm0712628', 'nm3059726', 'nm0499270', 'nm0188788', 'nm0690860']"
tt2140379,"['Ryan Reynolds', 'Natalie Martinez', 'Matthew Goode', 'Ben Kingsley', 'Victor Garber', 'Derek Luke', 'Jaynee-Lynne Kinchen', 'Melora Hardin', 'Michelle Dockery', 'Sam Page', 'Brendan McCarthy', 'Thomas Francis Murphy', 'Sandra Ellis Lafferty', 'Emily Tremaine', 'Griff Furst']","['nm0005351', 'nm2358540', 'nm0328828', 'nm0001426', 'nm0001255', 'nm1035682', 'nm5972330', 'nm0002124', 'nm1890784', 'nm0656335', 'nm0995100', 'nm2958419', 'nm0480808', 'nm2393120', 'nm0975225']"
tt1837703,"['Peter Capaldi', 'David Thewlis', 'Anatole Taubman', 'Alexander Beyer', 'Philip Bretherton', 'Dan Stevens', 'Daniel Brühl', 'Benedict Cumberbatch', 'Jamie Blackley', 'Ludger Pistor', 'Alicia Vikander', 'Michael Kranz', 'Christin Nichols', 'Christoph Franken', 'Ben Rook']","['nm0134922', 'nm0000667', 'nm0851458', 'nm0079890', 'nm0107857', 'nm1405398', 'nm0117709', 'nm1212722', 'nm3284401', 'nm0685598', 'nm2539953', 'nm2947895', 'nm5860249', 'nm1893570', 'nm3987262']"
tt1747958,"['Clive Owen', 'Billy Crudup', 'Marion Cotillard', 'Mila Kunis', 'Zoe Saldana', 'Matthias Schoenaerts', 'James Caan', 'Noah Emmerich', 'Lili Taylor', 'Domenick Lombardozzi', 'John Ventimiglia', 'Griffin Dunne', 'Jamie Hector', 'Yul Vazquez', 'Eve Hewson']","['nm0654110', 'nm0001082', 'nm0182839', 'nm0005109', 'nm0757855', 'nm0774386', 'nm0001001', 'nm0001187', 'nm0000666', 'nm0518511', 'nm0893247', 'nm0001162', 'nm0373100', 'nm0891485', 'nm2016723']"
tt1454029,"['Emma Stone', 'Viola Davis', 'Bryce Dallas Howard', 'Octavia Spencer', 'Jessica Chastain', ""Ahna O'Reilly"", 'Allison Janney', 'Anna Camp', 'Eleanor Henry', 'Emma Henry', 'Chris Lowell', 'Cicely Tyson', 'Mike Vogel', 'Sissy Spacek', 'Brian Kerwin']","['nm1297015', 'nm0205626', 'nm0397171', 'nm0818055', 'nm1567113', 'nm1501738', 'nm0005049', 'nm2319871', 'nm4554932', 'nm4554786', 'nm1645313', 'nm0001807', 'nm1036181', 'nm0000651', 'nm0450116']"
tt4846340,"['Taraji P. Henson', 'Octavia Spencer', 'Janelle Monáe', 'Kevin Costner', 'Kirsten Dunst', 'Jim Parsons', 'Mahershala Ali', 'Aldis Hodge', 'Glen Powell', 'Kimberly Quinn', 'Olek Krupa', 'Kurt Krause', 'Ken Strunk', 'Lidya Jewett', 'Donna Biscoe']","['nm0378245', 'nm0818055', 'nm1847117', 'nm0000126', 'nm0000379', 'nm1433588', 'nm0991810', 'nm0388038', 'nm1412974', 'nm0703910', 'nm0472762', 'nm4852204', 'nm0835349', 'nm6983144', 'nm0083915']"
tt1408253,"['Ice Cube', 'Kevin Hart', 'John Leguizamo', 'Bruce McGill', 'Tika Sumpter', 'Bryan Callen', 'Laurence Fishburne', 'Dragos Bucur', 'Gary Owen', 'Jacob Latimore', 'Jay Pharoah', 'Benjamin Flores Jr.', 'Greg Rementer', 'Eric Benson', 'Anna House']","['nm0001084', 'nm0366389', 'nm0000491', 'nm0569226', 'nm1754366', 'nm0130437', 'nm0000401', 'nm1058007', 'nm0654139', 'nm3632976', 'nm3982894', 'nm4652001', 'nm4609551', 'nm3553215', 'nm1385495']"
tt0989757,"['Channing Tatum', 'Amanda Seyfried', 'Richard Jenkins', 'Henry Thomas', 'D.J. Cotrona', 'Cullen Moss', 'Gavin McCulley', 'Jose Lucena Jr.', 'Keith Robinson', 'Scott Porter', 'Leslea Fisher', 'William Howard', 'David Andrews', 'Mary Rachel Quinn', 'Bryce Hayes']","['nm1475594', 'nm1086543', 'nm0420955', 'nm0001794', 'nm1366616', 'nm1150144', 'nm3185212', 'nm3398026', 'nm0732803', 'nm2187603', 'nm1397852', 'nm1982599', 'nm0028625', 'nm0240147', 'nm3213129']"
tt1047540,"['Billy Crystal', 'Bette Midler', 'Marisa Tomei', 'Tom Everett Scott', 'Bailee Madison', 'Joshua Rush', 'Kyle Breitkopf', 'Jennifer Crystal Foley', 'Rhoda Griffis', 'Gedde Watanabe', 'Tony Hawk', 'Steve Levy', 'Cade Jones', 'Mavrick Moreno', 'Madison Lintz']","['nm0000345', 'nm0000541', 'nm0000673', 'nm0779866', 'nm1933128', 'nm3019095', 'nm3827460', 'nm0190571', 'nm0341421', 'nm0913797', 'nm0005000', 'nm0506630', 'nm4730784', 'nm4229968', 'nm3994956']"
tt1411238,"['Natalie Portman', 'Ashton Kutcher', 'Kevin Kline', 'Cary Elwes', 'Greta Gerwig', 'Lake Bell', 'Olivia Thirlby', 'Ludacris', 'Jake Johnson', 'Mindy Kaling', 'Talia Balsam', 'Ophelia Lovibond', 'Guy Branum', 'Ben Lawson', 'Jennifer Irwin']","['nm0000204', 'nm0005110', 'nm0000177', 'nm0000144', 'nm1950086', 'nm1128572', 'nm1880888', 'nm0524839', 'nm2159926', 'nm1411676', 'nm0051104', 'nm1166041', 'nm1502218', 'nm0493159', 'nm0410400']"
